Date,User,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
2026-04-21T14:47:04.538Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,4970,156928,999,162897,0.11
2026-04-21T14:44:30.593Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,78150,0,799,78949,0.23
2026-04-21T14:42:41.922Z,demo-user@example.com,,,On-Demand,gpt-5.4-low,No,0,104179,0,486,104665,0.29
2026-04-21T14:39:03.839Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,39893,1636736,4700,1681329,1.00
2026-04-21T14:36:19.375Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,76500,805376,6375,888251,0.71
2026-04-21T14:28:36.995Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,47639,592256,8685,648580,0.56
2026-04-21T14:24:35.527Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,70749,842880,8577,922206,0.75
2026-04-21T13:35:22.498Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,57662,113792,1786,173240,0.24
2026-04-21T12:44:05.591Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,46411,722048,11599,780058,0.67
2026-04-21T12:34:11.244Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,111929,9,317442,5693,435073,0.61
2026-04-21T11:55:37.832Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,9788,6,92786,1591,104171,0.10
2026-04-21T11:52:01.450Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,92786,6,0,1160,93952,0.33
2026-04-21T11:05:26.943Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,77895,446080,3429,527404,0.39
2026-04-21T10:14:51.830Z,demo-user@example.com,,,On-Demand,composer-2,No,0,94432,219520,3085,317037,0.24
2026-04-21T10:06:02.058Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex-high,No,0,376671,4514944,18423,4910038,2.69
2026-04-21T10:03:41.965Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,179389,16,1445334,5743,1630482,1.40
2026-04-21T09:50:28.677Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,43300,431616,6204,481120,0.43
2026-04-21T09:50:19.953Z,demo-user@example.com,,,On-Demand,composer-2,No,0,1957449,164608,8145,2130202,2.56
2026-04-21T09:39:00.915Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex-high,No,0,228957,8382208,29170,8640335,4.44
2026-04-21T09:38:03.349Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,47975,157952,2127,208054,0.24
2026-04-21T09:29:48.497Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,41326,160704,3346,205376,0.15
2026-04-21T09:29:44.831Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,85417,266560,3727,355704,0.26
2026-04-21T09:29:44.683Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,357974,0,3354,361328,0.46
2026-04-21T09:29:25.928Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,57360,272768,6609,336737,0.39
2026-04-21T09:16:54.833Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,0,0,0,0,0,0.00
2026-04-21T09:16:43.686Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,34147,7,33873,113,68140,0.13
2026-04-21T09:04:47.627Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,33827,8,65524,323,99682,0.15
2026-04-21T08:57:41.974Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,2042,6,88218,1782,92048,0.07
2026-04-21T08:54:40.666Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,88218,14,400672,3526,492430,0.54
2026-04-21T08:49:26.513Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,185,17152,250,17587,0.01
2026-04-21T08:49:09.750Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,2742,14592,188,17522,0.02
2026-04-21T08:47:05.750Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,7528,103552,1670,112750,0.10
2026-04-21T08:46:16.391Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,5475,11776,191,17442,0.02
2026-04-21T08:40:28.582Z,demo-user@example.com,,,On-Demand,composer-2,No,0,35045,454656,8156,497857,0.31
2026-04-21T08:40:22.945Z,demo-user@example.com,,,"Aborted, Not Charged",gpt-5.4-medium,No,0,0,0,0,0,0.00
2026-04-21T08:34:01.764Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex-high,No,0,77405,1461888,9663,1548956,0.91
2026-04-21T08:31:12.943Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,20233,53056,3510,76799,0.07
2026-04-21T08:31:12.603Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,24294,102880,2912,130086,0.09
2026-04-21T08:30:58.650Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,53414,128000,2578,183992,0.25
2026-04-21T08:28:56.191Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,14791,41216,817,56824,0.07
2026-04-21T08:25:53.406Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,35439,155392,1816,192647,0.20
2026-04-21T08:23:16.782Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,32668,157568,4014,194250,0.23
2026-04-21T08:21:00.778Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,62617,15,407177,2334,472143,0.44
2026-04-21T08:17:52.096Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-medium,No,49872,31,1024085,5008,1078996,0.74
2026-04-21T08:14:51.011Z,demo-user@example.com,,,On-Demand,composer-2,No,0,144657,335712,3774,484143,0.36
2026-04-21T08:10:30.550Z,demo-user@example.com,,,On-Demand,composer-2,No,0,68089,80480,3006,151575,0.14
2026-04-21T08:08:50.392Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,8775,5568,174,14517,0.01
2026-04-21T08:06:25.080Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,42476,1189088,5265,1236829,0.67
2026-04-21T08:05:08.065Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,30441,361696,5463,397600,0.24
2026-04-21T08:04:40.662Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,96,50304,291,50691,0.03
2026-04-21T08:02:25.630Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,156560,1193216,7887,1357663,0.83
2026-04-21T07:56:20.497Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-high,No,11700,10,165238,985,177933,0.13
2026-04-21T07:53:57.249Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-high,No,88445,61,4049698,17182,4155386,2.54
2026-04-21T07:46:06.978Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-high,No,58720,33,1771394,6967,1837114,1.17
2026-04-21T07:45:04.072Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-high,No,87299,48,2903028,18579,3008954,1.98
2026-04-21T07:28:03.681Z,demo-user@example.com,,,On-Demand,claude-opus-4-7-thinking-high,No,36107,10,133178,2675,171970,0.22
2026-04-21T07:17:21.979Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,15477,32992,550,49019,0.04
2026-04-20T14:21:02.856Z,demo-user@example.com,,,On-Demand,composer-2,No,0,54710,129024,817,184551,0.14
2026-04-20T14:20:55.916Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,0,0,0,0,0.00
2026-04-20T14:19:14.370Z,demo-user@example.com,,,On-Demand,composer-2,No,0,21388,14208,94,35690,0.03
2026-04-20T14:18:18.941Z,demo-user@example.com,,,On-Demand,composer-2,No,0,39892,23200,551,63643,0.06
2026-04-20T14:18:14.012Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,8335,582784,3486,594605,0.37
2026-04-20T14:10:43.627Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,46261,337664,5822,389747,0.38
2026-04-20T14:08:26.321Z,demo-user@example.com,,,On-Demand,composer-2,No,0,142408,62208,6238,210854,0.24
2026-04-20T14:04:53.335Z,demo-user@example.com,,,On-Demand,composer-2,No,0,12444,50688,5820,68952,0.06
2026-04-20T14:02:13.423Z,demo-user@example.com,,,On-Demand,composer-2,No,0,31421,274944,2617,308982,0.19
2026-04-20T13:57:22.370Z,demo-user@example.com,,,On-Demand,composer-2,No,0,2635,122368,376,125379,0.07
2026-04-20T13:57:00.059Z,demo-user@example.com,,,On-Demand,composer-2,No,0,64791,0,458,65249,0.08
2026-04-20T13:55:52.756Z,demo-user@example.com,,,On-Demand,composer-2,No,0,38562,300032,2995,341589,0.21
2026-04-20T13:55:38.056Z,demo-user@example.com,,,On-Demand,composer-2,No,0,202530,60672,2588,265790,0.29
2026-04-20T13:54:13.396Z,demo-user@example.com,,,On-Demand,composer-2,No,0,75908,0,2179,78087,0.10
2026-04-20T13:53:25.135Z,demo-user@example.com,,,On-Demand,composer-2,No,0,31022,159744,3605,194371,0.13
2026-04-20T13:22:56.904Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,8557,624256,835,633648,0.29
2026-04-20T13:21:40.307Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,150783,762112,1241,914136,0.64
2026-04-20T12:58:08.219Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,145330,1294720,4357,1444407,0.90
2026-04-20T12:55:43.619Z,demo-user@example.com,,,On-Demand,composer-2,No,0,43447,473600,7028,524075,0.32
2026-04-20T12:50:29.962Z,demo-user@example.com,,,On-Demand,agent_review,No,89095,106722,3408855,15262,3619934,1.54
2026-04-20T12:45:03.452Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,0,0,0,0,0.00
2026-04-20T12:43:51.518Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,73461,506208,4472,584141,0.36
2026-04-20T12:42:24.967Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,116988,611968,4130,733086,0.55
2026-04-20T12:33:08.434Z,demo-user@example.com,,,On-Demand,composer-2,No,0,73490,62208,2578,138276,0.13
2026-04-20T12:32:17.911Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,38276,482752,5010,526038,0.31
2026-04-20T12:32:17.603Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,63386,332992,5820,402198,0.27
2026-04-20T12:31:42.089Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,25102,276736,6131,307969,0.30
2026-04-20T12:29:19.652Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,281718,3524096,20492,3826306,2.85
2026-04-20T12:26:26.928Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,118661,663936,3408,786005,0.71
2026-04-20T12:19:11.910Z,demo-user@example.com,,,On-Demand,agent_review,No,82858,100641,2430632,9069,2623200,1.15
2026-04-20T11:46:44.596Z,demo-user@example.com,,,On-Demand,composer-2,No,0,8095,84480,1125,93700,0.06
2026-04-20T11:41:42.938Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,139468,1501696,5545,1646709,1.00
2026-04-20T11:31:40.701Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,104398,2883008,20857,3008263,1.66
2026-04-20T11:29:34.913Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,82198,87808,2935,172941,0.31
2026-04-20T11:01:19.116Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,31730,79328,5154,116212,0.10
2026-04-20T11:01:19.023Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,58806,340480,6343,405629,0.27
2026-04-20T11:00:09.674Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,74436,1401472,12748,1488656,1.10
2026-04-20T09:59:43.462Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,103272,1070464,11734,1185470,1.00
2026-04-20T09:58:40.674Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,89599,544256,7448,641303,0.63
2026-04-20T08:15:45.430Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,35224,168448,2690,206362,0.22
2026-04-20T08:10:20.208Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,73674,950272,10136,1034082,0.83
2026-04-20T08:07:47.951Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,61235,205568,4261,271064,0.34
2026-04-18T10:53:54.172Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,0,0,0,0,0.00
2026-04-18T10:40:41.534Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,148996,1727136,11715,1887847,0.79
2026-04-18T10:40:12.361Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,0,0,0,0,0.00
2026-04-18T10:39:45.314Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,7424,618144,2804,628372,0.24
2026-04-18T10:24:36.210Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,44492,1846656,12337,1903485,0.75
2026-04-18T10:23:24.038Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,26242,279616,5059,310917,0.14
2026-04-18T05:12:05.079Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,1703,47072,478,49253,0.03
2026-04-18T05:11:17.579Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,22414,79200,1301,102915,0.07
2026-04-18T05:05:53.448Z,demo-user@example.com,,,On-Demand,composer-2,No,0,350974,0,439,351413,0.26
2026-04-18T04:56:43.767Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,1472,260448,1640,263560,0.14
2026-04-18T04:54:30.553Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,12454,535840,8325,556619,0.32
2026-04-18T04:45:56.464Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,21476,181536,5214,208226,0.14
2026-04-18T04:43:53.751Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,8589,39424,986,48999,0.03
2026-04-18T04:42:55.594Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,10274,38688,645,49607,0.03
2026-04-18T04:40:41.788Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,4051,245152,2759,251962,0.14
2026-04-18T04:38:55.906Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,6008,235808,2735,244551,0.14
2026-04-18T04:37:51.348Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,34314,215008,6569,255891,0.18
2026-04-18T04:30:48.951Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,30495,1277408,10344,1318247,0.72
2026-04-18T04:29:41.325Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,30560,197120,4479,232159,0.16
2026-04-18T04:24:17.054Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,538,37472,591,38601,0.02
2026-04-18T04:23:37.708Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,13710,18368,888,32966,0.03
2026-04-18T04:17:05.940Z,demo-user@example.com,,,On-Demand,composer-2,No,0,430774,0,1471,432245,0.33
2026-04-17T19:14:37.067Z,demo-user@example.com,,,On-Demand,composer-2,No,0,0,0,0,0,0.00
2026-04-17T18:58:19.606Z,demo-user@example.com,,,On-Demand,composer-2,No,0,2854233,0,30005,2884238,3.70
2026-04-17T18:55:51.482Z,demo-user@example.com,,,On-Demand,composer-2,No,0,99263,0,2987,102250,0.14
2026-04-17T18:51:34.057Z,demo-user@example.com,,,On-Demand,composer-2,No,0,80485,0,1539,82024,0.11
2026-04-17T18:42:11.070Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,56155,990208,4582,1050945,0.60
2026-04-17T18:40:03.283Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,89,129920,152,130161,0.06
2026-04-17T18:38:25.647Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,118161,11776,51,129988,0.24
2026-04-17T18:20:27.564Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,236088,4917632,14551,5168271,2.77
2026-04-17T18:19:52.452Z,demo-user@example.com,,,"Errored, No Charge",gpt-5.3-codex,No,0,0,0,0,0,-
2026-04-17T18:16:00.668Z,demo-user@example.com,,,On-Demand,gpt-5.3-codex,No,0,229771,3202304,4636,3436711,1.89
2026-04-17T18:04:10.375Z,demo-user@example.com,,,On-Demand,gpt-5.4-xhigh,No,0,524158,6580352,32452,7136962,5.23
2026-04-17T17:59:20.891Z,demo-user@example.com,,,On-Demand,gpt-5.4-xhigh,No,0,21466,154752,703,176921,0.15
2026-04-17T17:48:56.354Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,60315,233632,3556,297503,0.21
2026-04-17T17:48:55.680Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,118848,242656,3804,365308,0.29
2026-04-17T17:48:55.578Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,58340,258368,3575,320283,0.22
2026-04-17T17:48:33.333Z,demo-user@example.com,,,On-Demand,gpt-5.4-xhigh,No,0,336203,1393792,12694,1742689,1.82
2026-04-17T17:44:18.502Z,demo-user@example.com,,,On-Demand,auto,No,0,405608,0,884,406492,0.51
2026-04-17T17:41:58.640Z,demo-user@example.com,,,On-Demand,auto,No,0,934710,0,3155,937865,1.19
2026-04-17T17:41:35.334Z,demo-user@example.com,,,On-Demand,auto,No,0,191472,0,877,192349,0.24
2026-04-17T09:01:52.374Z,demo-user@example.com,,,On-Demand,composer-2,No,0,627200,365824,12327,1005351,1.02
2026-04-17T08:55:48.024Z,demo-user@example.com,,,On-Demand,composer-2,No,0,121210,0,721,121931,0.15
2026-04-17T08:54:03.608Z,demo-user@example.com,,,On-Demand,composer-2,No,0,85348,0,222,85570,0.11
2026-04-17T08:50:23.356Z,demo-user@example.com,,,On-Demand,composer-2,No,0,552199,374272,13599,940070,0.94
2026-04-17T08:50:18.736Z,demo-user@example.com,,,On-Demand,composer-2,No,0,237903,79872,2484,320259,0.35
2026-04-17T08:49:48.534Z,demo-user@example.com,,,On-Demand,composer-2,No,0,88906,25088,1605,115599,0.13
2026-04-17T08:48:52.176Z,demo-user@example.com,,,On-Demand,composer-2,No,0,160739,50688,2079,213506,0.24
2026-04-17T08:48:06.344Z,demo-user@example.com,,,On-Demand,composer-2,No,0,21109,0,572,21681,0.03
2026-04-17T08:47:12.057Z,demo-user@example.com,,,On-Demand,composer-2,No,0,20512,0,516,21028,0.03
2026-04-17T08:45:38.325Z,demo-user@example.com,,,On-Demand,composer-2,No,0,50101,0,1699,51800,0.07
2026-04-17T08:22:24.576Z,demo-user@example.com,,,On-Demand,composer-2,No,0,119317,46336,3043,168696,0.19
2026-04-17T08:21:54.014Z,demo-user@example.com,,,On-Demand,composer-2,No,0,661296,453632,10058,1124986,1.10
2026-04-17T08:20:33.039Z,demo-user@example.com,,,On-Demand,composer-2,No,0,256263,86528,4514,347305,0.38
2026-04-17T03:57:58.692Z,demo-user@example.com,,,On-Demand,composer-2,No,0,292878,96512,430,389820,0.42
2026-04-16T14:29:19.213Z,demo-user@example.com,,,On-Demand,auto,No,0,32021,122880,923,155824,0.08
2026-04-16T14:28:21.988Z,demo-user@example.com,,,On-Demand,auto,No,0,10745,223744,2715,237204,0.09
2026-04-16T14:26:44.395Z,demo-user@example.com,,,On-Demand,auto,No,0,4122,103936,871,108929,0.04
2026-04-16T14:25:42.391Z,demo-user@example.com,,,On-Demand,auto,No,0,2925,46080,640,49645,0.02
2026-04-16T14:17:03.897Z,demo-user@example.com,,,On-Demand,auto,No,0,113252,549376,5181,667809,0.31
2026-04-16T14:15:46.913Z,demo-user@example.com,,,On-Demand,auto,No,0,15918,20480,1615,38013,0.03
2026-04-16T14:09:13.315Z,demo-user@example.com,,,On-Demand,auto,No,0,50622,377344,6569,434535,0.20
2026-04-16T14:07:26.624Z,demo-user@example.com,,,On-Demand,auto,No,0,43567,329216,3267,376050,0.16
2026-04-16T13:49:01.732Z,demo-user@example.com,,,On-Demand,auto,No,0,29750,219648,6077,255475,0.13
2026-04-16T13:46:28.204Z,demo-user@example.com,,,On-Demand,auto,No,0,11192,66048,1245,78485,0.04
2026-04-16T13:44:48.841Z,demo-user@example.com,,,On-Demand,auto,No,0,4647,132096,359,137102,0.04
2026-04-16T13:35:11.625Z,demo-user@example.com,,,On-Demand,auto,No,0,38636,504320,6685,549641,0.21
2026-04-16T13:34:03.089Z,demo-user@example.com,,,On-Demand,auto,No,0,14218,87040,2744,104002,0.06
2026-04-16T13:32:18.829Z,demo-user@example.com,,,On-Demand,auto,No,0,9625,64000,1296,74921,0.04
2026-04-16T13:31:00.629Z,demo-user@example.com,,,On-Demand,auto,No,0,28507,385536,4570,418613,0.16
2026-04-16T13:20:54.955Z,demo-user@example.com,,,On-Demand,auto,No,0,29431,773632,7252,810315,0.27
2026-04-16T13:18:08.390Z,demo-user@example.com,,,On-Demand,composer-2,No,0,8814,391168,1850,401832,0.21
2026-04-16T13:17:08.468Z,demo-user@example.com,,,On-Demand,composer-2,No,0,0,0,0,0,0.00
2026-04-16T13:16:16.960Z,demo-user@example.com,,,On-Demand,auto,No,0,5922,231424,2463,239809,0.08
2026-04-16T13:15:45.506Z,demo-user@example.com,,,On-Demand,composer-2,No,0,26410,243200,3314,272924,0.17
2026-04-16T13:13:56.120Z,demo-user@example.com,,,On-Demand,auto,No,0,15601,147456,2130,165187,0.07
2026-04-16T13:12:47.889Z,demo-user@example.com,,,On-Demand,auto,No,0,34400,1093632,6859,1134891,0.36
2026-04-16T13:11:52.095Z,demo-user@example.com,,,On-Demand,auto,No,0,754,18432,536,19722,0.01
2026-04-16T13:11:09.270Z,demo-user@example.com,,,On-Demand,auto,No,0,3745,49664,559,53968,0.02
2026-04-16T13:10:15.499Z,demo-user@example.com,,,On-Demand,auto,No,0,8284,22528,700,31512,0.02
2026-04-16T13:08:43.604Z,demo-user@example.com,,,On-Demand,auto,No,0,4496,105984,883,111363,0.04
2026-04-16T13:07:28.444Z,demo-user@example.com,,,On-Demand,auto,No,0,5171,130048,1295,136514,0.05
2026-04-16T13:06:52.637Z,demo-user@example.com,,,On-Demand,auto,No,0,11813,115712,1258,128783,0.05
2026-04-16T11:22:02.715Z,demo-user@example.com,,,On-Demand,composer-2,No,0,102217,3724288,28005,3854510,2.11
2026-04-16T11:20:40.627Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,123356,0,2543,125899,0.17
2026-04-16T11:20:40.131Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,277902,0,4801,282703,0.37
2026-04-16T11:20:40.098Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,201090,0,3912,205002,0.27
2026-04-16T11:19:43.306Z,demo-user@example.com,,,On-Demand,gpt-5.4-medium,No,0,31389,77440,3089,111918,0.17
2026-04-16T11:13:35.938Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,19562,45440,2496,67498,0.11
2026-04-16T11:07:42.692Z,demo-user@example.com,,,On-Demand,composer-2,No,0,40084,1620992,14316,1675392,0.92
2026-04-16T11:04:31.610Z,demo-user@example.com,,,On-Demand,composer-2,No,0,56,62976,449,63481,0.03
2026-04-16T11:02:39.563Z,demo-user@example.com,,,On-Demand,composer-2,No,0,1064,61952,456,63472,0.03
2026-04-16T11:01:17.187Z,demo-user@example.com,,,On-Demand,composer-2,No,0,2890,106496,476,109862,0.06
2026-04-16T10:56:38.623Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,36140,316800,7729,360669,0.38
2026-04-16T10:41:25.044Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,188488,0,2946,191434,0.25
2026-04-16T10:41:24.990Z,demo-user@example.com,,,On-Demand,composer-2-fast,No,0,82952,0,2387,85339,0.11
2026-04-16T10:41:09.239Z,demo-user@example.com,,,On-Demand,gpt-5.4-high,No,0,40159,145152,5687,190998,0.27
2026-04-16T10:37:35.160Z,demo-user@example.com,,,On-Demand,composer-2,No,0,41232,854016,8086,903334,0.51
2026-04-16T10:35:40.698Z,demo-user@example.com,,,On-Demand,composer-2,No,0,25466,163328,3193,191987,0.13
2026-04-16T10:35:10.695Z,demo-user@example.com,,,On-Demand,composer-2,No,0,50207,387072,4590,441869,0.28
2026-04-16T10:32:28.490Z,demo-user@example.com,,,On-Demand,composer-2,No,0,13672,36864,1324,51860,0.04
2026-04-16T10:19:35.815Z,demo-user@example.com,,,On-Demand,composer-2,No,0,60815,65024,498,126337,0.11
